search_term,url,position,metatags
fintech cutting,https://www.arkksolutions.com/resources/blog/cutting-edge-machine-learning-examples-in-fintech-for-2020,10,['Machine learning loves data and it produces some interesting results with large volumes of it.']
fintech cutting,https://store.hbr.org/product/cutting-through-the-fog-finding-a-future-with-fintech/UV7225,9,[]
fintech cutting,https://fintechauscensus.ey.com/2018/Documents/EY-UK-FinTech-On-the-cutting-edge.pdf,3,['Link blocked']
fintech defense,https://www.pwc.com/il/en/home/assets/pwc_fintech_global_report.pdf,8,[]
fintech defense,https://www.fintechfutures.com/us/tag/digital-defense/,7,[]
fintech defense,https://www.mckinsey.com/featured-insights/fintech,6,"['The disruptive technologies driving start-ups and revolutionizing banking, payments, and insurance.']"
fintech defense,https://www.cnbc.com/2021/02/26/reform-listings-rules-to-boost-uk-fintech-post-brexit-kalifa-review.html,5,"['Britain is one of the leading players in fintech globally, attracting $4.1 billion in venture capital investment last year.', 'Brexit,Politics,FinTech,Venture capital,Markets,Banks,Technology,business news']"
fintech defense,https://assets.kpmg/content/dam/kpmg/ke/pdf/thought-leaderships/Forging-with%20bleeds.pdf,4,[]
fintech defense,https://en.wikipedia.org/wiki/Financial_technology,3,[]
fintech defense,https://www2.deloitte.com/ie/en/pages/financial-services/articles/new-opportunities-for-fintech.html,2,"['As COVID-19 continues to create uncertainty, many fintechs are under stress on a number of fronts. Yet as the broader economy shifts from respond to recover, COVID-19 may create new opportunities for some fintechs.']"
fintech defense,https://www2.deloitte.com/ie/en/pages/financial-services/articles/Closing-the-gap-in-fintech-collaboration.html,1,"['Our series on fintech evolution examines how banks, insurers, investment management firms, and commercial real estate companies are tackling fintech transformation.']"
fintech defense,https://www.dxc.technology/banking/insights/148675-a_framework_to_guide_fintech_partner_opportunities,10,"['fintech, banking, capital markets, partners', ""DXC's framework helps financial services organizations choose which fintechs are best positioned to help them achieve their goals.""]"
fintech defense,https://interiorarchitects.com/research/in-defense-of-the-open-office-work-environments-that-are-critical-to-fintech-success/,9,[]
fintech defense,https://www.cnbc.com/2021/02/26/reform-listings-rules-to-boost-uk-fintech-post-brexit-kalifa-review.html,5,"['Britain is one of the leading players in fintech globally, attracting $4.1 billion in venture capital investment last year.', 'Brexit,Politics,FinTech,Venture capital,Markets,Banks,Technology,business news']"
fintech defense,https://assets.kpmg/content/dam/kpmg/ke/pdf/thought-leaderships/Forging-with%20bleeds.pdf,4,[]
fintech defense,https://en.wikipedia.org/wiki/Financial_technology,3,[]
fintech defense,https://interiorarchitects.com/research/in-defense-of-the-open-office-work-environments-that-are-critical-to-fintech-success/,9,[]
fintech defense,https://www.mckinsey.com/featured-insights/fintech,6,"['The disruptive technologies driving start-ups and revolutionizing banking, payments, and insurance.']"
fintech defense,https://www2.deloitte.com/ie/en/pages/financial-services/articles/new-opportunities-for-fintech.html,2,"['As COVID-19 continues to create uncertainty, many fintechs are under stress on a number of fronts. Yet as the broader economy shifts from respond to recover, COVID-19 may create new opportunities for some fintechs.']"
fintech defense,https://www2.deloitte.com/ie/en/pages/financial-services/articles/Closing-the-gap-in-fintech-collaboration.html,1,"['Our series on fintech evolution examines how banks, insurers, investment management firms, and commercial real estate companies are tackling fintech transformation.']"
fintech defense,https://www.pwc.com/il/en/home/assets/pwc_fintech_global_report.pdf,8,[]
fintech defense,https://www.fintechfutures.com/us/tag/digital-defense/,7,[]
fintech defense,https://www.dxc.technology/banking/insights/148675-a_framework_to_guide_fintech_partner_opportunities,10,"['fintech, banking, capital markets, partners', ""DXC's framework helps financial services organizations choose which fintechs are best positioned to help them achieve their goals.""]"
fintech definition,https://en.wikipedia.org/wiki/Financial_technology#Definition,8,[]
fintech definition,https://en.wikipedia.org/wiki/Financial_technology#Key_areas,9,[]
fintech definition,https://en.wikipedia.org/wiki/Financial_technology#Key_areas,9,[]
fintech definition,https://www.investopedia.com/terms/f/fintech.asp,1,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech definition,https://en.wikipedia.org/wiki/Financial_technology,6,[]
fintech definition,http://www.centralbank.ie/consumer-hub/explainers/what-is-fintech-and-how-is-it-changing-financial-products,5,['Link blocked']
fintech definition,https://www.investopedia.com/terms/f/fintech.asp#fintechs-expanding-horizons,4,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech definition,https://www.investopedia.com/terms/f/fintech.asp#fintechin-practice,3,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech definition,https://www.investopedia.com/terms/f/fintech.asp#understanding-fintech,2,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech definition,https://www.investopedia.com/terms/f/fintech.asp,1,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech definition,https://en.wikipedia.org/wiki/Financial_technology#Definition,8,[]
fintech definition,https://www.investopedia.com/terms/f/fintech.asp#understanding-fintech,2,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech definition,https://www.investopedia.com/terms/f/fintech.asp#fintechin-practice,3,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech definition,https://www.fintechweekly.com/fintech-definition,7,"['fintech, development, newsletter, weekly, finance, business, solutions, news, banking, mobile, loans, crowdfunding', 'We love FinTech. Software solutions for financial services can disrupt the banking and finance business. Mobile banking is only a small part of this.']"
fintech definition,https://en.wikipedia.org/wiki/Financial_technology#Technologies,10,[]
fintech definition,https://en.wikipedia.org/wiki/Financial_technology#Technologies,10,[]
fintech definition,https://www.fintechweekly.com/fintech-definition,7,"['fintech, development, newsletter, weekly, finance, business, solutions, news, banking, mobile, loans, crowdfunding', 'We love FinTech. Software solutions for financial services can disrupt the banking and finance business. Mobile banking is only a small part of this.']"
fintech definition,https://en.wikipedia.org/wiki/Financial_technology,6,[]
fintech definition,https://www.investopedia.com/terms/f/fintech.asp#fintechs-expanding-horizons,4,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech definition,http://www.centralbank.ie/consumer-hub/explainers/what-is-fintech-and-how-is-it-changing-financial-products,5,['Link blocked']
fintech department,https://en.wikipedia.org/wiki/Financial_technology,6,[]
fintech department,https://www.investopedia.com/terms/f/fintech.asp,1,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech department,https://enterprise.gov.ie/en/Publications/Publication-files/Focus-on-International-Financial-Services-and-Fintech-2020.pdf,5,[]
fintech department,https://en.wikipedia.org/wiki/Financial_technology#Challenges_and_solutions,10,[]
fintech department,https://en.wikipedia.org/wiki/Financial_technology#Technologies,8,[]
fintech department,https://www.investopedia.com/terms/f/fintech.asp#fintechin-practice,3,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech department,https://www.investopedia.com/terms/f/fintech.asp#fintechs-expanding-horizons,4,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech department,https://en.wikipedia.org/wiki/Financial_technology#Key_areas,7,[]
fintech department,https://en.wikipedia.org/wiki/Financial_technology#Outlook,9,[]
fintech department,https://www.investopedia.com/terms/f/fintech.asp#understanding-fintech,2,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech depositing,https://www2.deloitte.com/content/dam/Deloitte/lu/Documents/financial-services/Banking/lu-fintech-strategic-advantages-initial-costs-entry-banking.pdf,9,[]
fintech depositing,https://www2.deloitte.com/content/dam/Deloitte/lu/Documents/financial-services/Banking/lu-fintech-strategic-advantages-initial-costs-entry-banking.pdf,10,[]
fintech depositing,https://builtin.com/fintech/fintech-payments-companies-examples,9,"['These fintech payment companies are making the payment process quicker, safer and simpler.', 'Fintech']"
fintech depositing,https://www.viafintech.com/,8,['']
fintech depositing,https://www.investopedia.com/terms/f/fintech.asp,7,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech depositing,https://americandeposits.com/what-is-fintech/,6,[]
fintech depositing,https://sifted.eu/rankings/european-fintech-startups,5,"[""2021's shaping up to be another record year for European fintech. Which are the startups scaleups to watch?""]"
fintech depositing,https://builtin.com/fintech/fintech-payments-companies-examples,10,"['These fintech payment companies are making the payment process quicker, safer and simpler.', 'Fintech']"
fintech depositing,https://www.forbes.com/advisor/banking/what-is-fintech/,4,[]
fintech depositing,https://www.linkedin.com/pulse/fintech-deposits-lending-industry-tulio-barcelos,3,"['This may be one of the most interesting topics when it comes to discuss the role of financial institutions in our lives in the future. Deposits and Lending incumbents (including retail banks) are some of the oldest institutions we have nowadays (Barclays, i.']"
fintech depositing,https://www.deposit-solutions.com/,2,"['We offer the leading Open Banking solution for deposits, connecting banks and customers across Europe and the US.']"
fintech depositing,https://www.narmi.com/insights/deposit-taking-fintech-companies-what-this-means-for-financial-institutions,1,"['A new threat to financial institutions exists - deposit-taking Financial Technology (FinTech) companies. Financial institutions must focus on delivering a more impactful set of banking functionality to establish ""emotional"" relationships with the end-users.']"
fintech depositing,https://www.narmi.com/insights/deposit-taking-fintech-companies-what-this-means-for-financial-institutions,1,"['A new threat to financial institutions exists - deposit-taking Financial Technology (FinTech) companies. Financial institutions must focus on delivering a more impactful set of banking functionality to establish ""emotional"" relationships with the end-users.']"
fintech depositing,https://www.deposit-solutions.com/,2,"['We offer the leading Open Banking solution for deposits, connecting banks and customers across Europe and the US.']"
fintech depositing,https://www.forbes.com/advisor/banking/what-is-fintech/,3,[]
fintech depositing,https://www.linkedin.com/pulse/fintech-deposits-lending-industry-tulio-barcelos,4,"['This may be one of the most interesting topics when it comes to discuss the role of financial institutions in our lives in the future. Deposits and Lending incumbents (including retail banks) are some of the oldest institutions we have nowadays (Barclays, i.']"
fintech depositing,https://sifted.eu/rankings/european-fintech-startups,5,"[""2021's shaping up to be another record year for European fintech. Which are the startups scaleups to watch?""]"
fintech depositing,https://americandeposits.com/what-is-fintech/,6,[]
fintech depositing,https://www.investopedia.com/terms/f/fintech.asp,7,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech depositing,https://www.viafintech.com/,8,['']
fintech described,https://www.thestreet.com/technology/what-is-fintech-14885154,4,"['Whether its transferring funds through a mobile payment app or dabbling in some cryptocurrency, fintech is all around us in 2020.', 'Technology,TECHNOLOGY,SEOevergreenMSN,Technology Hardware & Equipment,EvergreenSEO,Personal Finance,Fintech,Financial Services']"
fintech described,http://www.centralbank.ie/consumer-hub/explainers/what-is-fintech-and-how-is-it-changing-financial-products,2,['Link blocked']
fintech described,https://www.fintechweekly.com/fintech-definition,3,"['fintech, development, newsletter, weekly, finance, business, solutions, news, banking, mobile, loans, crowdfunding', 'We love FinTech. Software solutions for financial services can disrupt the banking and finance business. Mobile banking is only a small part of this.']"
fintech described,https://www.finextra.com/blogposting/12890/what-is-fintech-and-where-does-it-live,10,"['Abstract – A few years back, I had a fascinating discussion about Fintech. Today every 3rd if not 4t...', 'Finextra,news,online,bank,banking,technology,finance,financial,fin,tech,fintech,IT,breaking,latest,retail,transaction,trade,execution,headlines,blockchain,digital,investment,mobile,business,challenger,payments,regtech,insurtech,services']"
fintech described,https://en.wikipedia.org/wiki/Financial_technology#Outlook,8,[]
fintech described,https://www.investopedia.com/terms/f/fintech.asp,1,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech described,https://en.wikipedia.org/wiki/Financial_technology#Technologies,7,[]
fintech described,https://en.wikipedia.org/wiki/Financial_technology#Key_areas,6,[]
fintech described,https://en.wikipedia.org/wiki/Financial_technology,5,[]
fintech described,https://en.wikipedia.org/wiki/Financial_technology#Challenges_and_solutions,9,[]
fintech describes,http://www.centralbank.ie/consumer-hub/explainers/what-is-fintech-and-how-is-it-changing-financial-products,2,['Link blocked']
fintech describes,https://www.investopedia.com/terms/f/fintech.asp,3,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech describes,https://www.investopedia.com/terms/f/fintech.asp#understanding-fintech,4,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech describes,https://www.investopedia.com/terms/f/fintech.asp#fintechin-practice,5,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech describes,https://www.investopedia.com/terms/f/fintech.asp#fintechs-expanding-horizons,6,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech describes,https://www.investopedia.com/terms/f/fintech.asp,3,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech describes,http://www.centralbank.ie/consumer-hub/explainers/what-is-fintech-and-how-is-it-changing-financial-products,2,['Link blocked']
fintech describes,https://www.pwc.com/us/en/industries/financial-services/library/qa-what-is-fintech.html,9,"['fintech, financial technology, what is fintech, fintech disruptors, fintech innovation, define fintech, fintech impact on financial institutions, financial institution technology, fintech blockchain', 'How is financial technology (FinTech) disrupting the financial services market for legacy financial institutions?']"
fintech describes,http://www.centralbank.ie/consumer-hub/explainers/what-is-fintech-and-how-is-it-changing-financial-products?sa=X&ved=2ahUKEwiAz-TNic7vAhWeUxUIHWKwDHwQ9QF6BAgKEAI,1,['Link blocked']
fintech describes,https://www.investopedia.com/terms/f/fintech.asp#understanding-fintech,4,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech describes,https://www.investopedia.com/terms/f/fintech.asp#fintechin-practice,5,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech describes,http://www.centralbank.ie/consumer-hub/explainers/what-is-fintech-and-how-is-it-changing-financial-products?sa=X&ved=2ahUKEwimkPOpi87vAhWdUhUIHXZrCaQQ9QF6BAgJEAI,1,['Link blocked']
fintech describes,https://en.wikipedia.org/wiki/Financial_technology,10,[]
fintech describes,https://www.thestreet.com/technology/what-is-fintech-14885154,7,"['Whether its transferring funds through a mobile payment app or dabbling in some cryptocurrency, fintech is all around us in 2020.', 'Technology,TECHNOLOGY,SEOevergreenMSN,Technology Hardware & Equipment,EvergreenSEO,Personal Finance,Fintech,Financial Services']"
fintech describes,https://en.wikipedia.org/wiki/Financial_technology,10,[]
fintech describes,https://www.pwc.com/us/en/industries/financial-services/library/qa-what-is-fintech.html,9,"['fintech, financial technology, what is fintech, fintech disruptors, fintech innovation, define fintech, fintech impact on financial institutions, financial institution technology, fintech blockchain', 'How is financial technology (FinTech) disrupting the financial services market for legacy financial institutions?']"
fintech describes,https://www.fintechweekly.com/fintech-definition,8,"['fintech, development, newsletter, weekly, finance, business, solutions, news, banking, mobile, loans, crowdfunding', 'We love FinTech. Software solutions for financial services can disrupt the banking and finance business. Mobile banking is only a small part of this.']"
fintech describes,https://www.fintechweekly.com/fintech-definition,8,"['fintech, development, newsletter, weekly, finance, business, solutions, news, banking, mobile, loans, crowdfunding', 'We love FinTech. Software solutions for financial services can disrupt the banking and finance business. Mobile banking is only a small part of this.']"
fintech describes,https://www.thestreet.com/technology/what-is-fintech-14885154,7,"['Whether its transferring funds through a mobile payment app or dabbling in some cryptocurrency, fintech is all around us in 2020.', 'Technology,TECHNOLOGY,SEOevergreenMSN,Technology Hardware & Equipment,EvergreenSEO,Personal Finance,Fintech,Financial Services']"
fintech describes,https://www.investopedia.com/terms/f/fintech.asp#fintechs-expanding-horizons,6,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech designed,https://www.toptal.com/designers/fintech-design,1,"['Toptal offers top Fintech designers on an hourly, part-time, or full-time contract basis. Clients include Thumbtack, Bridgestone, and Motorola.']"
fintech designed,https://uxdesign.cc/things-to-know-when-designing-for-fintech-6aa6fe0750f5,2,"['For the past few years, I’ve been working as a Product Designer for two challenger banking apps in the UK: Monzo and Monese. While the first one is UK-centric, the latter is geared towards Europe and…']"
fintech designed,https://www.investopedia.com/terms/f/fintech.asp,3,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech designed,https://www.theuxda.com/blog/fintech-disrupts-banking-with-user-experience,4,['Statistics on how and why Fintech disrupting in banking industry happens. What can we learn from it to gain success?']
fintech designed,https://medium.com/@inverita/how-to-build-a-fintech-app-a-guide-to-fintech-app-design-236827eebcb2,5,"['“Money, money, money must be funny in the rich man’s world”. Though super-melodic Swedes released these lyrics in the distant 1976, a little has changed about people’s attitude to money since then…']"
fintech designed,https://medium.com/makers-byte/25-creative-ui-design-concepts-for-fintech-apps-a914f97b4c80,6,"['Traditional banks and financial sectors have been playing catch-up for many years. Ever since the Fintech revolution started during the last financial crisis in 2008, banks have been left back…']"
fintech designed,https://www.pinterest.it/designforfintech/fintech-design/,7,"['Oct 20, 2020 - Explore Gianbattista Bifulco\'s board ""Fintech Design"", followed by 471 people on Pinterest. See more ideas about fintech, design, app design.']"
fintech designed,https://dribbble.com/tags/fintech,8,"['Discover 10,000+ Fintech designs on Dribbble. Your resource to discover and connect with designers worldwide.']"
fintech designed,https://espeo.eu/blog/great-fintech-app-design/,9,[]
fintech designed,https://mitsloan.mit.edu/ideas-made-to-matter/fintech-explained,10,"['Fintech — technology for financial services — encompasses lending, payments, investing, insurance, property management, risk assessment, and more.']"
fintech desktop,https://www.investopedia.com/terms/f/fintech.asp,3,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech desktop,https://www.fintechfutures.com/2020/01/the-desktop-of-2020-and-beyond/,1,['2020 will be the decade where there will be a conceptual reworking of the desktop.']
fintech desktop,http://www.fintechfutures.com/us/tag/desktop-automation/,2,[]
fintech desktop,https://www.investopedia.com/terms/f/fintech.asp#understanding-fintech,4,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech desktop,https://www.investopedia.com/terms/f/fintech.asp#fintechs-expanding-horizons,6,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech desktop,https://www.nobledesktop.com/corporate-training/fintech,10,[]
fintech desktop,https://www.investopedia.com/terms/f/fintech.asp#fintechin-practice,5,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech desktop,https://home.kpmg/xx/en/home/campaigns/2020/02/pulse-of-fintech-h2-19-wealthtech.html,9,['An overview of key investment trends and highlights in the wealthtech sector in 2019.']
fintech desktop,https://www.fintechconnect.com/tag/virtual-desktop-infrastructure,8,['FinTech Connect - Tags - virtual desktop infrastructure']
fintech desktop,https://www.reuters.com/article/us-usa-fintech-explainer-idUSKBN19D29I,7,"['The world of financial technology - also known as ""fintech"" –involves lots of buzzwords, jargon and often obscure terminology.', 'US,USA,FINTECH,EXPLAINER,Science / Technology']"
fintech device,https://builtin.com/fintech,3,"['Fintech, a portmanteau of ""financial technology,"" is the application of new technological advancements to products and services in the financial industry. Our guide will walk you through what it is and how it\'s being used.', 'Fintech']"
fintech device,https://www.information-age.com/top-five-technologies-that-will-transform-fintech-sector-in-2020-123484767/,10,"['Five technologies that will transform Fintech in 2020 are blockchain, RPA, AI, Regtech and conversational banking']"
fintech device,https://www.investopedia.com/terms/f/fintech.asp,2,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech device,https://becominghuman.ai/why-your-fintech-business-needs-wearables-iot-tech-75a370e91977,9,"['The Internet of Things or IoT is being rapidly implemented in a variety of industries, including Fintech. Going by numbers from Statista, the global IoT market is expected to grow to $1.6 trillion in…']"
fintech device,http://www.centralbank.ie/consumer-hub/explainers/what-is-fintech-and-how-is-it-changing-financial-products,1,['Link blocked']
fintech device,https://www.fintechweekly.com/fintech-definition,7,"['fintech, development, newsletter, weekly, finance, business, solutions, news, banking, mobile, loans, crowdfunding', 'We love FinTech. Software solutions for financial services can disrupt the banking and finance business. Mobile banking is only a small part of this.']"
fintech device,https://www.altexsoft.com/whitepapers/fraud-detection-how-machine-learning-systems-help-reveal-scams-in-fintech-healthcare-and-ecommerce/,6,['Connection timed out']
fintech device,https://www.thestreet.com/technology/what-is-fintech-14885154,5,"['Whether its transferring funds through a mobile payment app or dabbling in some cryptocurrency, fintech is all around us in 2020.', 'Technology,TECHNOLOGY,SEOevergreenMSN,Technology Hardware & Equipment,EvergreenSEO,Personal Finance,Fintech,Financial Services']"
fintech device,https://builtin.com/internet-things/iot-in-fintech,4,"['The Internet of Things has been a huge boon to the finance industry.\xa0Read about seven examples of how IoT is helping the fintech industry make banking easier for all of us.', 'Fintech, IoT: The Internet of Things']"
fintech device,https://medium.com/@gomedici/applications-of-machine-learning-in-fintech-838ab09af87d,8,['Machine learning is a type of artificial intelligence that provides computers with the ability to learn without being explicitly programmed. The science behind machine learning is interesting and…']
fintech different,https://techcrunch.com/2019/12/22/fintechs-next-decade-will-look-radically-different/,7,[]
fintech different,https://www.boardofinnovation.com/blog/10-innovative-fintech-business-models/,6,[]
fintech different,https://www.quora.com/What-are-the-different-types-of-Fintech,5,"['Fintech is a big and complex area. Over the past decades, we have seen the recurrent area within Fintech which covers several different domains within finance and banking. In our work, we use classification that contains six domains: Capital Raisi...']"
fintech different,https://www.coinspeaker.com/guides/different-types-of-fintech/,4,"[""There are many diverse ways of how FinTech is transforming financial services and changes the way consumers interact with existing business models. Here're the major categories of FinTech application.""]"
fintech different,http://www.centralbank.ie/consumer-hub/explainers/what-is-fintech-and-how-is-it-changing-financial-products,2,['Link blocked']
fintech different,https://www.investopedia.com/terms/f/fintech.asp,1,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech different,https://en.wikipedia.org/wiki/Financial_technology,8,[]
fintech different,https://www.electronicid.eu/en/blog/post/what-is-fintech-transforming-different-industries/en,3,"['', 'Fintech has transcended the financial and banking sectors to begin to spread over other areas. Fintech&#8217;s way of understanding innovation and the development of pioneering solutions has led other sectors to take its methodologies as a reference.\n']"
fintech different,https://payspacemagazine.com/fintech/the-difference-between-fintech-techfin/,9,"['If “Fintech” causes no trouble for users, the fancy word “Techfin” seems to be a real pitfall. How to distinguish these two definitions?']"
fintech different,https://www.fintechweekly.com/fintech-definition,10,"['fintech, development, newsletter, weekly, finance, business, solutions, news, banking, mobile, loans, crowdfunding', 'We love FinTech. Software solutions for financial services can disrupt the banking and finance business. Mobile banking is only a small part of this.']"
fintech dig,https://www.digfingroup.com/,1,"[""Insight into who's doing what in digital finance, fintech, and digital assets. All original, all unique, from an Asian perspective.""]"
fintech dig,https://digitalinsurance.io/,2,[]
fintech dig,https://tudublin.ie/study/springboard/springboardcourselist/post-grad-dip-in-financial-technology-fin-tech/,3,[]
fintech dig,https://www.cpaireland.ie/CPAIreland/media/Education-Training/Syllabus%20Articles/Financial-Technology-%E2%80%93-FintechDefinition.pdf,4,[]
fintech dig,https://www.investopedia.com/terms/f/fintech.asp,5,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech dig,https://collectionhub.com/what-is-fintech/,6,"['Fintech is one of the fastest-growing verticals. You have undoubtedly come across the term multiple times, but what is Fintech, anyway?']"
fintech dig,https://member.fintech.global/tag/dig-ventures/,7,[]
fintech dig,https://www.cbinsights.com/research/report/banking-as-a-service/,8,['This is how a host of new fintech infrastructure is enabling more companies than ever to add banking services into existing apps and products']
fintech dig,https://www.fintechfutures.com/tag/digrate/,9,[]
fintech dig,https://www.leveris.com/insights/women-in-fintech-on-iwd21/,10,"[""On IWD for 2021, we dug into the numbers to get a sense of how things measure up for women in business and in fintech. We also spoke to the ladies of LEVERIS to talk about what this day means to us and why it's important.""]"
fintech direct,https://podcasts.apple.com/us/podcast/fintech-direct/id1323563143,9,"['\u200eA podcast about the FinTech and Payment industries.', 'FinTech Direct, Jordan Olivas, podcast show, listen, download, apple podcasts']"
fintech direct,https://www.fintechscotland.com/fintech/advisory-direct/,8,"['The company develops AI-driven solutions to meet the security, compliance and communication needs of financial and professional advisory firms.']"
fintech direct,https://anewstip.com/media/outlet/dv2-aa203a70/fintech-direct/,7,"['Send a news tip or press release to Fintech Direct. Detailed contact information including email, phone number, social profiles, tweets and journalists working at or writing for Fintech Direct.']"
fintech direct,https://www.linkedin.com/in/feliks-pitsel-32030016,6,[]
fintech direct,https://finovate.com/fintech-direct-why-the-specter-of-disintermediation-stalks-the-banks/,5,[]
fintech direct,https://irishadvantage.com/fintech/,4,['Delivering the technology that drives Payments and Regulation globally Ireland’s unique ecosystem has led to the development of world class fintech sector']
fintech direct,https://twitter.com/fintechdirect?lang=en,2,[]
fintech direct,https://muckrack.com/media-outlet/fintechdirect,3,['Use Muck Rack to learn more about Fintech Direct and connect with journalists at Fintech Direct.']
fintech direct,https://www.prnewswire.com/news-releases/future-fintech-group-inc-announces-11-9-million-registered-direct-offering-priced-at-the-market-under-nasdaq-rules-301225154.html,10,"['/PRNewswire/ -- Future FinTech Group Inc. (NASDAQ: FTFT) (""Future FinTech"", ""FTFT"" or ""the Company""), a leading blockchain based e-commerce company and a...', 'Future FinTech Group Inc.']"
fintech direct,https://www.fintechdirect.net/,1,[]
fintech disparate,https://faculty.haas.berkeley.edu/morse/research/papers/discrim.pdf,4,[]
fintech disparate,https://www.investopedia.com/terms/f/fintech.asp,1,"[""Fintech, a portmanteau of 'financial technology,' is used describe\xa0new tech that seeks to\xa0improve and automate the delivery and use of financial services.""]"
fintech disparate,https://www.pwc.com/il/en/home/assets/pwc_fintech_global_report.pdf,10,[]
fintech disparate,https://www.crai.com/engagements/model-validation-and-disparate-impact-reviews-for-fintech-lending-companies/,9,['']
fintech disparate,https://www.hks.harvard.edu/sites/default/files/centers/mrcbg/files/AWP_151_final.pdf,8,[]
fintech disparate,https://assets.kpmg/content/dam/kpmg/xx/pdf/2021/02/pulse-of-fintech-h2-2020.pdf,7,[]
fintech disparate,https://www.aeaweb.org/conference/2019/preliminary/paper/YEN76Dh2,6,[]
fintech disparate,https://www.consumercomplianceoutlook.org/2017/second-issue/keeping-fintech-fair-thinking-about-fair-lending-and-udap-risks/,2,"['', '']"
fintech disparate,https://www.cpaireland.ie/CPAIreland/media/Education-Training/Syllabus%20Articles/Financial-Technology-%E2%80%93-FintechDefinition.pdf,3,[]
fintech disparate,https://www.mckinsey.com/~/media/mckinsey/industries/financial%20services/our%20insights/cutting%20through%20the%20noise%20around%20financial%20technology/cutting-through-the-fintech-noise-full-report.ashx,5,[]
